IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type,CrashOnSameIP
400dd7,rflags,58972376,2626,masked,<_Z7runTestiPPc>,add,"add, $0x1,%rax",1,0,83.337491,75.12437810945273,24.875621890547265,INTEGER,0.30864197530864196
400c08,rflags,58999076,1385,masked,<_Z7runTestiPPc._omp_fn.1>,add,"add, %r9,%r8",1,0,83.375249,75.62189054726367,24.37810945273632,INTEGER,0.43137254901960786
400c08,rdx,59003143,811,crash,<_Z7runTestiPPc._omp_fn.1>,add,"add, %r9,%r8",0,1,83.381,75.12437810945273,24.875621890547265,INTEGER,0.43137254901960786
400dd7,r8,59050807,2757,crash,<_Z7runTestiPPc>,add,"add, $0x1,%rax",0,1,83.448405,75.12437810945273,24.875621890547265,INTEGER,0.30864197530864196
400bfd,rdx,59065001,2107,masked,<_Z7runTestiPPc._omp_fn.1>,add,"add, (%r8),%esi",1,0,83.468477,75.12437810945273,24.875621890547265,INTEGER,0.26
400ef0,rflags,59073398,812,crash,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",0,1,83.480352,74.6268656716418,25.37313432835821,DATAXFER,0.34673366834170855
400b0b,rdi,59091221,2127,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%ecx",1,0,83.505557,75.12437810945273,24.875621890547265,INTEGER,0.25333333333333335
400ef0,rdx,59091221,2127,masked,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",1,0,83.505557,74.6268656716418,25.37313432835821,DATAXFER,0.34673366834170855
400c0e,rcx,59092880,43,masked,<_Z7runTestiPPc._omp_fn.1>,add,"add, %r9,%rcx",1,0,83.507903,75.12437810945273,24.875621890547265,INTEGER,0.34375
400be8,rsi,59093471,656,masked,<_Z7runTestiPPc._omp_fn.1>,mov,"mov, 0xc(%rcx,%r11,4),%esi",1,0,83.508739,75.12437810945273,24.875621890547265,DATAXFER,0.22413793103448276
400f03,rflags,59114445,2476,masked,<_Z7runTestiPPc>,add,"add, $0x4,%rax",1,0,83.538399,75.12437810945273,24.875621890547265,INTEGER,0.3673469387755102
400ef8,rdi,59114445,2476,masked,<_Z7runTestiPPc>,mov,"mov, 0x6020c0(,%rdx,4),%edx",1,0,83.538399,75.12437810945273,24.875621890547265,DATAXFER,0.291970802919708
400dd7,r8,59127275,163,masked,<_Z7runTestiPPc>,add,"add, $0x1,%rax",1,0,83.556543,75.12437810945273,24.875621890547265,INTEGER,0.30864197530864196
400f07,rdx,59139835,1688,masked,<_Z7runTestiPPc>,cmp,"cmp, %rdi,%rax",1,0,83.574305,74.6268656716418,25.37313432835821,CONDITION,0.3795180722891566
400b26,rflags,59201664,1128,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdx",1,0,83.661741,74.12935323383084,25.870646766169155,INTEGER,0.2962962962962963
400ef0,rdx,59212414,1187,masked,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",1,0,83.676943,74.12935323383084,25.870646766169155,DATAXFER,0.34673366834170855
400b29,rcx,59212414,1187,masked,<_Z7runTestiPPc._omp_fn.0>,cmp,"cmp, %ebp,%r8d",1,0,83.676943,74.12935323383084,25.870646766169155,CONDITION,0.3283582089552239
400f03,rdx,59226156,1749,crash,<_Z7runTestiPPc>,add,"add, $0x4,%rax",0,1,83.696376,74.12935323383084,25.870646766169155,INTEGER,0.3673469387755102
400c11,rsi,59270235,227,crash,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %eax,%edx",0,1,83.758711,74.12935323383084,25.870646766169155,CONDITION,0.34
400b04,rcx,59294341,259,masked,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, 0x4(%rdx,%r11,4),%ecx",1,0,83.792801,74.12935323383084,25.870646766169155,DATAXFER,0.2830188679245283
400ef5,rdx,59326841,684,masked,<_Z7runTestiPPc>,add,"add, %rcx,%rdx",1,0,83.838761,74.12935323383084,25.870646766169155,INTEGER,0.3141025641025641
400b0f,rsi,59326841,684,masked,<_Z7runTestiPPc._omp_fn.0>,cmp,"cmp, %ecx,%esi",1,0,83.838761,74.12935323383084,25.870646766169155,CONDITION,0.4117647058823529
400bef,rax,59415882,1528,masked,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%esi",1,0,83.964679,74.12935323383084,25.870646766169155,INTEGER,0.36363636363636365
400b0f,rdx,59423654,2464,crash,<_Z7runTestiPPc._omp_fn.0>,cmp,"cmp, %ecx,%esi",0,1,83.97567,74.6268656716418,25.37313432835821,CONDITION,0.4117647058823529
400ef5,rflags,59423654,2464,masked,<_Z7runTestiPPc>,add,"add, %rcx,%rdx",1,0,83.97567,74.6268656716418,25.37313432835821,INTEGER,0.3141025641025641
400c00,rflags,59446588,2774,masked,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %esi,%edi",1,0,84.008102,74.6268656716418,25.37313432835821,CONDITION,0.3880597014925373
400ef0,rdi,59504260,1715,masked,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",1,0,84.089659,74.6268656716418,25.37313432835821,DATAXFER,0.34673366834170855
400dd7,rdi,59504437,814,masked,<_Z7runTestiPPc>,add,"add, $0x1,%rax",1,0,84.08991,74.12935323383084,25.870646766169155,INTEGER,0.30864197530864196
400ddb,rdi,59559343,913,crash,<_Z7runTestiPPc>,cmp,"cmp, %eax,%r12d",0,1,84.167555,73.6318407960199,26.3681592039801,CONDITION,0.28
400b19,rflags,59587896,1371,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, (%rdi),%ecx",1,0,84.207934,73.6318407960199,26.3681592039801,INTEGER,0.265625
400ef0,rax,59589304,249,masked,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",1,0,84.209925,73.13432835820896,26.86567164179105,DATAXFER,0.34673366834170855
400b0d,rflags,59589304,249,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%esi",1,0,84.209925,73.13432835820896,26.86567164179105,INTEGER,0.203125
400bfd,rflags,59606386,2379,crash,<_Z7runTestiPPc._omp_fn.1>,add,"add, (%r8),%esi",0,1,84.234082,72.636815920398,27.36318407960199,INTEGER,0.26
400b00,rflags,59611169,2375,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, $0x1,%r8d",1,0,84.240846,72.636815920398,27.36318407960199,INTEGER,0.29508196721311475
400b0d,rax,59611169,2375,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%esi",1,0,84.240846,72.636815920398,27.36318407960199,INTEGER,0.203125
400c08,rdx,59633870,2637,masked,<_Z7runTestiPPc._omp_fn.1>,add,"add, %r9,%r8",1,0,84.272948,72.13930348258707,27.860696517412936,INTEGER,0.43137254901960786
400bef,rsi,59637996,71,crash,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%esi",0,1,84.278783,72.13930348258707,27.860696517412936,INTEGER,0.36363636363636365
400b26,rflags,59639421,2297,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdx",1,0,84.280798,72.13930348258707,27.860696517412936,INTEGER,0.2962962962962963
400ef0,rflags,59696519,1863,masked,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",1,0,84.361544,72.636815920398,27.36318407960199,DATAXFER,0.34673366834170855
400ef5,rdx,59699429,1408,masked,<_Z7runTestiPPc>,add,"add, %rcx,%rdx",1,0,84.365659,72.636815920398,27.36318407960199,INTEGER,0.3141025641025641
400f07,rax,59724055,931,crash,<_Z7runTestiPPc>,cmp,"cmp, %rdi,%rax",0,1,84.400484,72.636815920398,27.36318407960199,CONDITION,0.3795180722891566
400bfd,rsi,59734794,1177,masked,<_Z7runTestiPPc._omp_fn.1>,add,"add, (%r8),%esi",1,0,84.415671,72.13930348258707,27.860696517412936,INTEGER,0.26
400b29,rdi,59736021,822,masked,<_Z7runTestiPPc._omp_fn.0>,cmp,"cmp, %ebp,%r8d",1,0,84.417406,71.64179104477611,28.35820895522388,CONDITION,0.3283582089552239
400f07,rflags,59757937,987,masked,<_Z7runTestiPPc>,cmp,"cmp, %rdi,%rax",1,0,84.448399,70.64676616915423,29.35323383084577,CONDITION,0.3795180722891566
400b0d,rsi,59757937,987,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%esi",1,0,84.448399,71.14427860696517,28.855721393034827,INTEGER,0.203125
400b11,rflags,59801877,2681,masked,<_Z7runTestiPPc._omp_fn.0>,cmovl,"cmovl, %ecx,%esi",1,0,84.510537,70.64676616915423,29.35323383084577,DATAXFER,0.13793103448275862
400b14,r8,59811029,2604,masked,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, 0x4(%rdx,%r10,4),%ecx",1,0,84.523479,70.64676616915423,29.35323383084577,DATAXFER,0.4375
400ef8,rflags,59867638,893,crash,<_Z7runTestiPPc>,mov,"mov, 0x6020c0(,%rdx,4),%edx",0,1,84.603534,70.64676616915423,29.35323383084577,DATAXFER,0.291970802919708
400ef8,rcx,59899034,2453,masked,<_Z7runTestiPPc>,mov,"mov, 0x6020c0(,%rdx,4),%edx",1,0,84.647932,70.64676616915423,29.35323383084577,DATAXFER,0.291970802919708
400b29,rflags,59904618,1335,crash,<_Z7runTestiPPc._omp_fn.0>,cmp,"cmp, %ebp,%r8d",0,1,84.655829,70.14925373134328,29.85074626865672,CONDITION,0.3283582089552239
400b26,rax,59905079,1721,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdx",1,0,84.656481,70.64676616915423,29.35323383084577,INTEGER,0.2962962962962963
400c0e,r8,59907804,661,crash,<_Z7runTestiPPc._omp_fn.1>,add,"add, %r9,%rcx",0,1,84.660335,71.14427860696517,28.855721393034827,INTEGER,0.34375
400c11,rdx,59909142,2069,crash,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %eax,%edx",0,1,84.662227,71.14427860696517,28.855721393034827,CONDITION,0.34
400b00,rdx,59972510,1671,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, $0x1,%r8d",1,0,84.751839,70.64676616915423,29.35323383084577,INTEGER,0.29508196721311475
400c02,rsi,59984902,364,masked,<_Z7runTestiPPc._omp_fn.1>,cmovge,"cmovge, %edi,%esi",1,0,84.769363,70.64676616915423,29.35323383084577,UnKnown,0.36363636363636365
400c02,rsi,60025843,1136,masked,<_Z7runTestiPPc._omp_fn.1>,cmovge,"cmovge, %edi,%esi",1,0,84.827261,70.64676616915423,29.35323383084577,UnKnown,0.36363636363636365
400c00,rflags,60131530,149,crash,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %esi,%edi",0,1,84.976719,70.64676616915423,29.35323383084577,CONDITION,0.3880597014925373
400b0b,rdx,60215682,708,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%ecx",1,0,85.095723,70.64676616915423,29.35323383084577,INTEGER,0.25333333333333335
400bf5,rflags,60218078,795,masked,<_Z7runTestiPPc._omp_fn.1>,cmovl,"cmovl, %esi,%edi",1,0,85.099111,71.14427860696517,28.855721393034827,DATAXFER,0.3939393939393939
400bef,rsi,60226669,309,crash,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%esi",0,1,85.11126,71.14427860696517,28.855721393034827,INTEGER,0.36363636363636365
400dd7,rflags,60235571,341,masked,<_Z7runTestiPPc>,add,"add, $0x1,%rax",1,0,85.123849,71.14427860696517,28.855721393034827,INTEGER,0.30864197530864196
400c00,rsi,60247715,2194,masked,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %esi,%edi",1,0,85.141023,70.64676616915423,29.35323383084577,CONDITION,0.3880597014925373
400b0b,rflags,60299448,212,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%ecx",1,0,85.214181,70.14925373134328,29.85074626865672,INTEGER,0.25333333333333335
400c0e,rflags,60307456,120,crash,<_Z7runTestiPPc._omp_fn.1>,add,"add, %r9,%rcx",0,1,85.225506,70.14925373134328,29.85074626865672,INTEGER,0.34375
400bf8,rax,60317818,2293,masked,<_Z7runTestiPPc._omp_fn.1>,mov,"mov, 0xc(%rcx,%r10,4),%esi",1,0,85.24016,70.14925373134328,29.85074626865672,DATAXFER,0.19642857142857142
400dd7,rsi,60328164,2480,masked,<_Z7runTestiPPc>,add,"add, $0x1,%rax",1,0,85.25479,70.14925373134328,29.85074626865672,INTEGER,0.30864197530864196
400f03,rax,60355411,2190,masked,<_Z7runTestiPPc>,add,"add, $0x4,%rax",1,0,85.293322,70.14925373134328,29.85074626865672,INTEGER,0.3673469387755102
400b1b,rax,60380506,846,masked,<_Z7runTestiPPc._omp_fn.0>,cmp,"cmp, %ecx,%esi",1,0,85.32881,70.14925373134328,29.85074626865672,CONDITION,0.2857142857142857
400c19,rsi,60380506,846,masked,<_Z7runTestiPPc._omp_fn.1>,pop,"pop, %r13",1,0,85.32881,69.65174129353234,30.34825870646766,STACK,0.0
400c11,rdx,60438704,2174,crash,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %eax,%edx",0,1,85.411111,69.1542288557214,30.845771144278608,CONDITION,0.34
400dd7,rdx,60472999,736,masked,<_Z7runTestiPPc>,add,"add, $0x1,%rax",1,0,85.45961,69.1542288557214,30.845771144278608,INTEGER,0.30864197530864196
400c05,rcx,60488560,1586,masked,<_Z7runTestiPPc._omp_fn.1>,add,"add, $0x1,%edx",1,0,85.481616,68.65671641791045,31.34328358208955,INTEGER,0.2028985507246377
400f07,rflags,60528334,1979,masked,<_Z7runTestiPPc>,cmp,"cmp, %rdi,%rax",1,0,85.537863,68.65671641791045,31.34328358208955,CONDITION,0.3795180722891566
400ef0,rax,60613752,933,masked,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",1,0,85.658657,69.1542288557214,30.845771144278608,DATAXFER,0.34673366834170855
400ef8,rdi,60621910,1857,masked,<_Z7runTestiPPc>,mov,"mov, 0x6020c0(,%rdx,4),%edx",1,0,85.670194,68.65671641791045,31.34328358208955,DATAXFER,0.291970802919708
400b0d,rdx,60662313,1340,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%esi",1,0,85.72733,68.65671641791045,31.34328358208955,INTEGER,0.203125
400b1d,rdi,60664203,1255,masked,<_Z7runTestiPPc._omp_fn.0>,cmovge,"cmovge, %esi,%ecx",1,0,85.730003,69.1542288557214,30.845771144278608,UnKnown,0.3333333333333333
400b09,rdx,60677292,2754,masked,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, (%rdx),%esi",1,0,85.748513,69.1542288557214,30.845771144278608,DATAXFER,0.34545454545454546
400b14,rsi,60685855,232,masked,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, 0x4(%rdx,%r10,4),%ecx",1,0,85.760622,69.65174129353234,30.34825870646766,DATAXFER,0.4375
400c00,rflags,60708175,1428,masked,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %esi,%edi",1,0,85.792186,70.14925373134328,29.85074626865672,CONDITION,0.3880597014925373
400f07,rax,60712529,2229,masked,<_Z7runTestiPPc>,cmp,"cmp, %rdi,%rax",1,0,85.798344,70.14925373134328,29.85074626865672,CONDITION,0.3795180722891566
400b19,rflags,60757609,717,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, (%rdi),%ecx",1,0,85.862094,70.64676616915423,29.35323383084577,INTEGER,0.265625
400ef5,rflags,60782620,1948,crash,<_Z7runTestiPPc>,add,"add, %rcx,%rdx",0,1,85.897463,70.64676616915423,29.35323383084577,INTEGER,0.3141025641025641
400bed,rdx,60788813,1564,masked,<_Z7runTestiPPc._omp_fn.1>,mov,"mov, (%rcx),%edi",1,0,85.906221,70.14925373134328,29.85074626865672,DATAXFER,0.33962264150943394
400bf1,rdi,60891268,14,masked,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%edi",1,0,86.051109,70.64676616915423,29.35323383084577,INTEGER,0.39344262295081966
400b0f,rdi,60891540,164,masked,<_Z7runTestiPPc._omp_fn.0>,cmp,"cmp, %ecx,%esi",1,0,86.051493,70.14925373134328,29.85074626865672,CONDITION,0.4117647058823529
400f07,rflags,60946483,1952,masked,<_Z7runTestiPPc>,cmp,"cmp, %rdi,%rax",1,0,86.129192,70.14925373134328,29.85074626865672,CONDITION,0.3795180722891566
400bf3,rflags,61034097,10,masked,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %esi,%edi",1,0,86.253092,69.65174129353234,30.34825870646766,CONDITION,0.30434782608695654
400bf1,rflags,61044096,2031,masked,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%edi",1,0,86.267232,69.65174129353234,30.34825870646766,INTEGER,0.39344262295081966
400c0e,rflags,61045727,945,masked,<_Z7runTestiPPc._omp_fn.1>,add,"add, %r9,%rcx",1,0,86.269538,69.65174129353234,30.34825870646766,INTEGER,0.34375
400c05,rdi,61076457,1302,crash,<_Z7runTestiPPc._omp_fn.1>,add,"add, $0x1,%edx",0,1,86.312995,69.65174129353234,30.34825870646766,INTEGER,0.2028985507246377
400bf1,rflags,61103161,555,masked,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%edi",1,0,86.350759,69.65174129353234,30.34825870646766,INTEGER,0.39344262295081966
400ddb,rsi,61140427,1181,crash,<_Z7runTestiPPc>,cmp,"cmp, %eax,%r12d",0,1,86.403459,69.65174129353234,30.34825870646766,CONDITION,0.28
400c08,r8,61171120,4,crash,<_Z7runTestiPPc._omp_fn.1>,add,"add, %r9,%r8",0,1,86.446864,70.14925373134328,29.85074626865672,INTEGER,0.43137254901960786
400bed,rsi,61177515,1711,masked,<_Z7runTestiPPc._omp_fn.1>,mov,"mov, (%rcx),%edi",1,0,86.455908,70.14925373134328,29.85074626865672,DATAXFER,0.33962264150943394
400ef0,rdx,61201888,1194,crash,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",0,1,86.490375,70.14925373134328,29.85074626865672,DATAXFER,0.34673366834170855
400ef8,rcx,61243634,2356,crash,<_Z7runTestiPPc>,mov,"mov, 0x6020c0(,%rdx,4),%edx",0,1,86.54941,70.64676616915423,29.35323383084577,DATAXFER,0.291970802919708
400f03,rcx,61256223,2818,crash,<_Z7runTestiPPc>,add,"add, $0x4,%rax",0,1,86.567213,70.64676616915423,29.35323383084577,INTEGER,0.3673469387755102
400ef5,r8,61258195,1150,masked,<_Z7runTestiPPc>,add,"add, %rcx,%rdx",1,0,86.570002,70.64676616915423,29.35323383084577,INTEGER,0.3141025641025641
400bf1,rsi,61274644,1226,crash,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%edi",0,1,86.593263,70.64676616915423,29.35323383084577,INTEGER,0.39344262295081966
400b19,rdx,61293637,2527,crash,<_Z7runTestiPPc._omp_fn.0>,add,"add, (%rdi),%ecx",0,1,86.620122,70.14925373134328,29.85074626865672,INTEGER,0.265625
400ddb,rax,61332743,751,masked,<_Z7runTestiPPc>,cmp,"cmp, %eax,%r12d",1,0,86.675425,70.14925373134328,29.85074626865672,CONDITION,0.28
400ef0,rflags,61392434,1359,crash,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",0,1,86.759837,70.14925373134328,29.85074626865672,DATAXFER,0.34673366834170855
400b19,rcx,61445575,2213,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, (%rdi),%ecx",1,0,86.834987,70.14925373134328,29.85074626865672,INTEGER,0.265625
400a68,rflags,61448472,1896,crash,<_Z7runTestiPPc._omp_fn.0>,push,"push, %rbx",0,1,86.839084,70.14925373134328,29.85074626865672,STACK,1.0
400bed,rsi,61451616,742,crash,<_Z7runTestiPPc._omp_fn.1>,mov,"mov, (%rcx),%edi",0,1,86.84353,69.65174129353234,30.34825870646766,DATAXFER,0.33962264150943394
400f07,rflags,61499570,2290,masked,<_Z7runTestiPPc>,cmp,"cmp, %rdi,%rax",1,0,86.911344,69.65174129353234,30.34825870646766,CONDITION,0.3795180722891566
400b09,rdx,61502774,296,crash,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, (%rdx),%esi",0,1,86.915875,69.65174129353234,30.34825870646766,DATAXFER,0.34545454545454546
400ddb,rflags,61547333,1682,masked,<_Z7runTestiPPc>,cmp,"cmp, %eax,%r12d",1,0,86.978889,69.65174129353234,30.34825870646766,CONDITION,0.28
400ef0,rsi,61591984,2630,masked,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",1,0,87.042032,69.1542288557214,30.845771144278608,DATAXFER,0.34673366834170855
400b09,rdx,61617806,1591,masked,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, (%rdx),%esi",1,0,87.078549,69.1542288557214,30.845771144278608,DATAXFER,0.34545454545454546
400b11,rcx,61695544,176,masked,<_Z7runTestiPPc._omp_fn.0>,cmovl,"cmovl, %ecx,%esi",1,0,87.188483,69.1542288557214,30.845771144278608,DATAXFER,0.13793103448275862
400ddb,rdx,61695752,2715,masked,<_Z7runTestiPPc>,cmp,"cmp, %eax,%r12d",1,0,87.188777,68.65671641791045,31.34328358208955,CONDITION,0.28
400b26,rflags,61695752,2715,crash,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdx",0,1,87.188777,68.1592039800995,31.8407960199005,INTEGER,0.2962962962962963
400bed,r8,61705490,2498,crash,<_Z7runTestiPPc._omp_fn.1>,mov,"mov, (%rcx),%edi",0,1,87.202548,68.1592039800995,31.8407960199005,DATAXFER,0.33962264150943394
400b19,rax,61707084,1774,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, (%rdi),%ecx",1,0,87.204802,68.1592039800995,31.8407960199005,INTEGER,0.265625
400b29,rsi,61743932,1681,crash,<_Z7runTestiPPc._omp_fn.0>,cmp,"cmp, %ebp,%r8d",0,1,87.256911,67.66169154228855,32.33830845771144,CONDITION,0.3283582089552239
400b19,rsi,61793024,1592,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, (%rdi),%ecx",1,0,87.326335,67.66169154228855,32.33830845771144,INTEGER,0.265625
400b0d,rdx,61855714,1687,masked,<_Z7runTestiPPc._omp_fn.0>,sub,"sub, %ebx,%esi",1,0,87.414989,67.66169154228855,32.33830845771144,INTEGER,0.203125
400b26,rflags,61869842,605,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdx",1,0,87.434968,67.66169154228855,32.33830845771144,INTEGER,0.2962962962962963
400b26,rcx,61869842,605,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdx",1,0,87.434968,67.66169154228855,32.33830845771144,INTEGER,0.2962962962962963
400bf1,rdx,61871781,764,masked,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%edi",1,0,87.43771,67.66169154228855,32.33830845771144,INTEGER,0.39344262295081966
400bef,rdi,61871781,764,masked,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%esi",1,0,87.43771,67.66169154228855,32.33830845771144,INTEGER,0.36363636363636365
400bef,rflags,61873365,2419,masked,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%esi",1,0,87.43995,67.66169154228855,32.33830845771144,INTEGER,0.36363636363636365
400ef5,rax,61887618,1494,masked,<_Z7runTestiPPc>,add,"add, %rcx,%rdx",1,0,87.460106,68.1592039800995,31.8407960199005,INTEGER,0.3141025641025641
400ef0,r8,61941225,262,masked,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",1,0,87.535915,67.66169154228855,32.33830845771144,DATAXFER,0.34673366834170855
400ef8,rdx,62027762,1277,crash,<_Z7runTestiPPc>,mov,"mov, 0x6020c0(,%rdx,4),%edx",0,1,87.658292,67.16417910447761,32.83582089552239,DATAXFER,0.291970802919708
400bf3,rax,62027762,1277,masked,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %esi,%edi",1,0,87.658292,67.66169154228855,32.33830845771144,CONDITION,0.30434782608695654
400b09,rdx,62043176,659,crash,<_Z7runTestiPPc._omp_fn.0>,mov,"mov, (%rdx),%esi",0,1,87.68009,67.16417910447761,32.83582089552239,DATAXFER,0.34545454545454546
400bed,rsi,62044633,2347,masked,<_Z7runTestiPPc._omp_fn.1>,mov,"mov, (%rcx),%edi",1,0,87.68215,67.66169154228855,32.33830845771144,DATAXFER,0.33962264150943394
400ef5,rdx,62045389,1631,crash,<_Z7runTestiPPc>,add,"add, %rcx,%rdx",0,1,87.683219,67.66169154228855,32.33830845771144,INTEGER,0.3141025641025641
400c00,rflags,62075738,1372,masked,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %esi,%edi",1,0,87.726137,67.66169154228855,32.33830845771144,CONDITION,0.3880597014925373
400b26,rsi,62093029,596,crash,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdx",0,1,87.75059,67.66169154228855,32.33830845771144,INTEGER,0.2962962962962963
400b26,rsi,62110230,1369,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdx",1,0,87.774915,68.1592039800995,31.8407960199005,INTEGER,0.2962962962962963
400c11,rflags,62135016,45,crash,<_Z7runTestiPPc._omp_fn.1>,cmp,"cmp, %eax,%edx",0,1,87.809966,68.1592039800995,31.8407960199005,CONDITION,0.34
400bef,rsi,62135016,45,masked,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%esi",1,0,87.809966,68.1592039800995,31.8407960199005,INTEGER,0.36363636363636365
400ef0,rax,62224329,512,masked,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",1,0,87.936269,68.1592039800995,31.8407960199005,DATAXFER,0.34673366834170855
400ef8,r8,62288207,1577,masked,<_Z7runTestiPPc>,mov,"mov, 0x6020c0(,%rdx,4),%edx",1,0,88.026602,68.65671641791045,31.34328358208955,DATAXFER,0.291970802919708
400ef8,rdx,62338693,547,masked,<_Z7runTestiPPc>,mov,"mov, 0x6020c0(,%rdx,4),%edx",1,0,88.097998,68.1592039800995,31.8407960199005,DATAXFER,0.291970802919708
400ef0,rdx,62370403,138,crash,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",0,1,88.14284,68.1592039800995,31.8407960199005,DATAXFER,0.34673366834170855
400b20,rflags,62378893,557,masked,<_Z7runTestiPPc._omp_fn.0>,add,"add, %r9,%rdi",1,0,88.154847,68.1592039800995,31.8407960199005,INTEGER,0.45901639344262296
400c02,rflags,62403909,2393,crash,<_Z7runTestiPPc._omp_fn.1>,cmovge,"cmovge, %edi,%esi",0,1,88.190223,68.65671641791045,31.34328358208955,UnKnown,0.36363636363636365
400bf1,rcx,62431052,1874,crash,<_Z7runTestiPPc._omp_fn.1>,sub,"sub, %ebx,%edi",0,1,88.228608,68.65671641791045,31.34328358208955,INTEGER,0.39344262295081966
400ef0,rflags,62434453,54,crash,<_Z7runTestiPPc>,movslq,"movslq, 0x4(%r13,%rax,1),%rdx",0,1,88.233417,68.65671641791045,31.34328358208955,DATAXFER,0.34673366834170855
400bfd,rflags,62477813,716,crash,<_Z7runTestiPPc._omp_fn.1>,add,"add, (%r8),%esi",0,1,88.294735,68.65671641791045,31.34328358208955,INTEGER,0.26
400ef5,rax,62492033,710,masked,<_Z7runTestiPPc>,add,"add, %rcx,%rdx",1,0,88.314845,68.65671641791045,31.34328358208955,INTEGER,0.3141025641025641
400c05,rflags,62501261,270,masked,<_Z7runTestiPPc._omp_fn.1>,add,"add, $0x1,%edx",1,0,88.327894,68.65671641791045,31.34328358208955,INTEGER,0.2028985507246377
