IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Sdc,Dynamic Execution,Masked%,Crash%,Sdc%,Masked%+Sdc%,INS_type,Unnamed: 17,0x4209bb,CrashOnSameIP
42bead,rdi,298223297,2043,masked,<HPL_lmul>,test,"test, %ecx,%ecx",1,0,0,61.2602,21.39303483,5.970149254,72.63681592,94.02985075,CONDITION,,,0.0
420ae4,rax,298347518,2192,masked,<HPL_rand>,subsd,"subsd, %xmm1,%xmm0",1,0,0,61.285718,21.39303483,5.970149254,72.63681592,94.02985075,FP,,,0.0
42be09,r10,298384178,5415,sdc,<HPL_ladd>,sub,"sub, %r9d,%r8d",0,0,1,61.293249,20.89552239,5.970149254,73.13432836,94.02985075,INTEGER,,,0.0
42bea1,rdx,298664264,8764,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,61.350784,20.39800995,5.970149254,73.6318408,94.02985075,INTEGER,,,0.0
42bddb,r10,298682777,12457,sdc,<HPL_ladd>,movzwl,"movzwl, %cx,%r8d",0,0,1,61.354587,20.39800995,5.970149254,73.6318408,94.02985075,DATAXFER,,,0.0
42bec8,rax,298744493,12778,sdc,<HPL_lmul>,cmp,"cmp, $0x1,%ecx",0,0,1,61.367265,20.39800995,5.970149254,73.6318408,94.02985075,CONDITION,,,0.0
420a81,rax,298755424,10904,masked,<HPL_rand>,mov,"mov, (%rsp),%edx",1,0,0,61.36951,20.39800995,5.970149254,73.6318408,94.02985075,DATAXFER,,,0.0
420ad0,r11,298814466,946,masked,<HPL_rand>,mulsd,"mulsd, %xmm0,%xmm1",1,0,0,61.381639,20.89552239,5.472636816,73.6318408,94.52736318,FP,,,0.0
42be94,rsp,298863237,3004,sdc,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",0,0,1,61.391657,20.39800995,5.472636816,74.12935323,94.52736318,DATAXFER,,,0.0
42be91,rbx,298884460,9942,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,61.396017,20.39800995,5.472636816,74.12935323,94.52736318,DATAXFER,,,0.0
42bead,rbx,298887185,1941,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,61.396577,20.39800995,5.472636816,74.12935323,94.52736318,CONDITION,,,0.0
42bec8,rflags,298915883,10028,masked,<HPL_lmul>,cmp,"cmp, $0x1,%ecx",1,0,0,61.402472,19.90049751,5.970149254,74.12935323,94.02985075,CONDITION,,,0.0
42bebc,rflags,298952431,11975,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,61.40998,19.90049751,5.970149254,74.12935323,94.02985075,INTEGER,,,0.0
42befc,rbx,298952997,5735,crash,<HPL_lmul>,add,"add, $0x4,%rax",0,1,0,61.410096,19.90049751,6.467661692,73.6318408,93.53233831,INTEGER,,,0.5772727272727273
420a84,xmm4,299114231,10267,sdc,<HPL_rand>,movsd,"movsd, 0x7d1a4c(%rip),%xmm4",0,0,1,61.443217,19.90049751,6.467661692,73.6318408,93.53233831,UnKnown,,,0.0
420b71,rdi,299128241,7052,sdc,<HPL_setran>,mov,"mov, $0xe54948,%esi",0,0,1,61.446095,19.40298507,6.467661692,74.12935323,93.53233831,DATAXFER,,,0.30612244897959184
42be94,rdi,299170993,2590,sdc,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",0,0,1,61.454877,19.40298507,6.467661692,74.12935323,93.53233831,DATAXFER,,,0.0
42bebc,rflags,299182896,118,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,61.457322,19.40298507,6.467661692,74.12935323,93.53233831,INTEGER,,,0.0
42be20,xmm14,299220233,867,masked,<HPL_ladd>,add,"add, %esi,%eax",1,0,0,61.464992,18.90547264,6.467661692,74.62686567,93.53233831,INTEGER,,,0.0
42be36,rflags,299261204,1297,sdc,<HPL_ladd>,or,"or, %edi,%eax",0,0,1,61.473408,18.90547264,6.965174129,74.12935323,93.03482587,LOGICAL,,,0.0
42beb5,rcx,299323413,7352,sdc,<HPL_lmul>,movzwl,"movzwl, %si,%esi",0,0,1,61.486187,18.90547264,7.462686567,73.6318408,92.53731343,DATAXFER,,,0.0
42bde3,xmm0,299362533,9119,sdc,<HPL_ladd>,shr,"shr, $0x10,%ecx",0,0,1,61.494223,19.40298507,7.462686567,73.13432836,92.53731343,SHIFT,,,0.0
42be10,rsi,299435551,7916,sdc,<HPL_ladd>,shl,"shl, $0x10,%ecx",0,0,1,61.509222,18.90547264,7.462686567,73.6318408,92.53731343,SHIFT,,,0.0
42bec8,rdx,299455495,3283,sdc,<HPL_lmul>,cmp,"cmp, $0x1,%ecx",0,0,1,61.513319,18.4079602,7.462686567,74.12935323,92.53731343,CONDITION,,,0.0
420ab0,xmm2,299496337,4359,sdc,<HPL_rand>,cvtsi2sd,"cvtsi2sd, %eax,%xmm5",0,0,1,61.521709,18.4079602,7.462686567,74.12935323,92.53731343,CONVERT,,,0.0
42bea8,r9,299501663,9966,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,61.522803,18.90547264,7.462686567,73.6318408,92.53731343,SHIFT,,,0.0
42be0c,rdi,299588929,8995,sdc,<HPL_ladd>,shr,"shr, $0x10,%r11d",0,0,1,61.540729,19.40298507,7.462686567,73.13432836,92.53731343,SHIFT,,,0.0
42bead,rflags,299592708,12639,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,61.541506,19.40298507,7.462686567,73.13432836,92.53731343,CONDITION,,,0.0
420b60,rax,299637129,8603,crash,<HPL_setran>,mov,"mov, %rsp,%rdx",0,1,0,61.550631,19.40298507,7.462686567,73.13432836,92.53731343,DATAXFER,,,0.6326530612244898
42becd,r8,299688291,6864,masked,<HPL_lmul>,mov,"mov, -0x38(%rsp,%rcx,4),%ebx",1,0,0,61.561141,19.40298507,7.462686567,73.13432836,92.53731343,DATAXFER,,,0.0
42bdf8,rflags,299696094,4071,sdc,<HPL_ladd>,shr,"shr, $0x10,%r9d",0,0,1,61.562743,18.90547264,7.462686567,73.6318408,92.53731343,SHIFT,,,0.0
420ad8,rflags,299744094,6863,masked,<HPL_rand>,addsd,"addsd, %xmm5,%xmm1",1,0,0,61.572604,19.40298507,6.965174129,73.6318408,93.03482587,FP,,,0.0
42bf20,rsi,299757045,12687,masked,<HPL_lmul>,shl,"shl, $0x10,%r10d",1,0,0,61.575264,19.90049751,6.965174129,73.13432836,93.03482587,SHIFT,,,0.0
42bead,r9,299761043,5191,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,61.576085,20.39800995,6.467661692,73.13432836,93.53233831,CONDITION,,,0.0
42be0c,rbx,299881329,10795,sdc,<HPL_ladd>,shr,"shr, $0x10,%r11d",0,0,1,61.600795,20.39800995,6.467661692,73.13432836,93.53233831,SHIFT,,,0.0
42be8c,rbx,299887039,6732,sdc,<HPL_lmul>,mov,"mov, -0x4(%rax),%ebx",0,0,1,61.601967,20.89552239,6.467661692,72.63681592,93.53233831,DATAXFER,,,0.0
42beb8,xmm1,299914091,3962,sdc,<HPL_lmul>,imul,"imul, %r11d,%ebx",0,0,1,61.607525,20.89552239,5.970149254,73.13432836,94.02985075,INTEGER,,,0.0
42be8c,r10,300058286,11011,sdc,<HPL_lmul>,mov,"mov, -0x4(%rax),%ebx",0,0,1,61.637145,21.39303483,5.970149254,72.63681592,94.02985075,DATAXFER,,,0.0
42bded,rax,300070431,4297,sdc,<HPL_ladd>,lea,"lea, (%rcx,%r10,1),%r11d",0,0,1,61.63964,21.39303483,5.970149254,72.63681592,94.02985075,INTEGER,,,0.0
42bed1,rsi,300102987,2174,sdc,<HPL_lmul>,movzwl,"movzwl, %si,%esi",0,0,1,61.646328,21.89054726,5.970149254,72.13930348,94.02985075,DATAXFER,,,0.0
42beb5,rdi,300105890,73,sdc,<HPL_lmul>,movzwl,"movzwl, %si,%esi",0,0,1,61.646924,22.3880597,5.970149254,71.64179104,94.02985075,DATAXFER,,,0.0
420a79,rdi,300113195,11239,crash,<HPL_rand>,mov,"mov, %rsp,%rsi",0,1,0,61.648425,22.3880597,5.970149254,71.64179104,94.02985075,DATAXFER,,,0.7090909090909091
420ae0,xmm3,300145231,11482,sdc,<HPL_rand>,mulsd,"mulsd, %xmm0,%xmm1",0,0,1,61.655005,22.3880597,5.970149254,71.64179104,94.02985075,FP,,,0.0
42bde3,rflags,300278953,8380,sdc,<HPL_ladd>,shr,"shr, $0x10,%ecx",0,0,1,61.682475,21.89054726,5.970149254,72.13930348,94.02985075,SHIFT,,,0.0
42bdff,rdi,300411578,4428,sdc,<HPL_ladd>,add,"add, %r9d,%r11d",0,0,1,61.709719,21.89054726,5.970149254,72.13930348,94.02985075,INTEGER,,,0.0
42bf06,rcx,300443970,9874,sdc,<HPL_lmul>,movzwl,"movzwl, -0x20(%rsp),%r11d",0,0,1,61.716373,21.89054726,6.467661692,71.64179104,93.53233831,DATAXFER,,,0.0
420ae4,rax,300454132,6017,sdc,<HPL_rand>,subsd,"subsd, %xmm1,%xmm0",0,0,1,61.71846,22.3880597,6.467661692,71.14427861,93.53233831,FP,,,0.0
42be6a,rax,300625407,12183,masked,<HPL_lmul>,shr,"shr, $0x10,%ebx",1,0,0,61.753644,22.3880597,6.467661692,71.14427861,93.53233831,SHIFT,,,0.0
42be94,xmm0,300650457,11903,sdc,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",0,0,1,61.758789,22.3880597,6.467661692,71.14427861,93.53233831,DATAXFER,,,0.0
42bec3,rbx,300665437,7157,sdc,<HPL_lmul>,shr,"shr, $0x10,%ebx",0,0,1,61.761867,21.89054726,6.467661692,71.64179104,93.53233831,SHIFT,,,0.0
42bf00,rdi,300703951,2655,crash,<HPL_lmul>,cmp,"cmp, $0x4,%rcx",0,1,0,61.769778,22.3880597,6.467661692,71.14427861,93.53233831,CONDITION,,,0.20085470085470086
42bf17,xmm4,300793656,4893,masked,<HPL_lmul>,mov,"mov, -0x14(%rsp),%r10d",1,0,0,61.788205,22.3880597,6.467661692,71.14427861,93.53233831,DATAXFER,,,0.0
42bddb,rax,300913075,1554,sdc,<HPL_ladd>,movzwl,"movzwl, %cx,%r8d",0,0,1,61.812737,22.3880597,6.467661692,71.14427861,93.53233831,DATAXFER,,,0.0
42bf00,rdi,300914937,11672,sdc,<HPL_lmul>,cmp,"cmp, $0x4,%rcx",0,0,1,61.813119,22.88557214,6.467661692,70.64676617,93.53233831,CONDITION,,,0.20085470085470086
420a9b,rsi,300972715,8169,masked,<HPL_rand>,shr,"shr, $0x10,%edx",1,0,0,61.824988,23.38308458,6.467661692,70.14925373,93.53233831,SHIFT,,,0.0
42bde3,rbx,301036365,10360,sdc,<HPL_ladd>,shr,"shr, $0x10,%ecx",0,0,1,61.838063,23.38308458,6.467661692,70.14925373,93.53233831,SHIFT,,,0.0
42be06,rbx,301139475,11690,sdc,<HPL_ladd>,mov,"mov, %r11d,%ecx",0,0,1,61.859244,23.88059701,6.467661692,69.65174129,93.53233831,DATAXFER,,,0.0
42bddf,xmm5,301143541,5651,sdc,<HPL_ladd>,movzwl,"movzwl, %r10w,%edi",0,0,1,61.860079,23.88059701,6.467661692,69.65174129,93.53233831,DATAXFER,,,0.0
42beb5,rbx,301206579,4236,sdc,<HPL_lmul>,movzwl,"movzwl, %si,%esi",0,0,1,61.873028,23.88059701,5.970149254,70.14925373,94.02985075,DATAXFER,,,0.0
420b7b,rdx,301229350,4093,sdc,<HPL_setran>,mov,"mov, %rsp,%rdi",0,0,1,61.877706,24.37810945,5.970149254,69.65174129,94.02985075,DATAXFER,,,0.6458333333333334
42bec8,rdi,301336064,502,masked,<HPL_lmul>,cmp,"cmp, $0x1,%ecx",1,0,0,61.899627,24.37810945,6.467661692,69.15422886,93.53233831,CONDITION,,,0.0
42bf1c,rax,301357299,708,masked,<HPL_lmul>,shl,"shl, $0x10,%r9d",1,0,0,61.903989,24.37810945,6.467661692,69.15422886,93.53233831,SHIFT,,,0.0
42be47,r9,301399900,2970,sdc,<HPL_lmul>,mov,"mov, 0x4(%rsi),%ebx",0,0,1,61.912741,23.88059701,6.467661692,69.65174129,93.53233831,DATAXFER,,,0.0
42bea8,xmm13,301407686,6248,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,61.91434,23.38308458,6.467661692,70.14925373,93.53233831,SHIFT,,,0.0
42be98,rdi,301442859,2287,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,61.921565,23.88059701,6.467661692,69.65174129,93.53233831,SHIFT,,,0.0
42be36,rbx,301516549,9351,sdc,<HPL_ladd>,or,"or, %edi,%eax",0,0,1,61.936703,23.88059701,6.467661692,69.65174129,93.53233831,LOGICAL,,,0.0
42be06,rdi,301518475,6971,masked,<HPL_ladd>,mov,"mov, %r11d,%ecx",1,0,0,61.937098,23.38308458,6.467661692,70.14925373,93.53233831,DATAXFER,,,0.0
42bea8,rdi,301605728,4937,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,61.955022,23.38308458,6.467661692,70.14925373,93.53233831,SHIFT,,,0.0
42be8f,rbx,301629611,10147,masked,<HPL_lmul>,mov,"mov, %ebx,%edi",1,0,0,61.959928,23.38308458,5.970149254,70.64676617,94.02985075,DATAXFER,,,0.0
42be94,r9,301676041,9032,sdc,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",0,0,1,61.969466,22.88557214,5.970149254,71.14427861,94.02985075,DATAXFER,,,0.0
420aa2,rax,301695182,11836,sdc,<HPL_rand>,movzwl,"movzwl, %ax,%esi",0,0,1,61.973398,22.3880597,5.970149254,71.64179104,94.02985075,DATAXFER,,,0.0
42bea8,rbx,301718182,3413,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,61.978122,22.3880597,5.970149254,71.64179104,94.02985075,SHIFT,,,0.0
42bec8,rsi,301741521,9436,sdc,<HPL_lmul>,cmp,"cmp, $0x1,%ecx",0,0,1,61.982917,22.3880597,6.467661692,71.14427861,93.53233831,CONDITION,,,0.0
420aa8,,301753431,6389,masked,<HPL_rand>,cvtsi2sd,"cvtsi2sd, %ecx,%xmm1",1,0,0,61.985363,21.89054726,6.467661692,71.64179104,93.53233831,CONVERT,,,0.0
42be43,rbx,301847818,10564,sdc,<HPL_lmul>,mov,"mov, 0x4(%rdi),%r8d",0,0,1,62.004752,21.89054726,6.467661692,71.64179104,93.53233831,DATAXFER,,,0.0
42becd,rcx,302080133,7941,sdc,<HPL_lmul>,mov,"mov, -0x38(%rsp,%rcx,4),%ebx",0,0,1,62.052475,21.39303483,6.965174129,71.64179104,93.03482587,DATAXFER,,,0.0
420a98,rdi,302082914,1058,masked,<HPL_rand>,movzwl,"movzwl, %dx,%ecx",1,0,0,62.053046,21.89054726,6.965174129,71.14427861,93.03482587,DATAXFER,,,0.0
42bdf8,r11,302138613,416,sdc,<HPL_ladd>,shr,"shr, $0x10,%r9d",0,0,1,62.064488,22.3880597,6.965174129,70.64676617,93.03482587,SHIFT,,,0.0
42bdf1,rbx,302153176,4805,sdc,<HPL_ladd>,mov,"mov, %r8d,%r9d",0,0,1,62.067479,22.3880597,6.965174129,70.64676617,93.03482587,DATAXFER,,,0.0
420af0,rflags,302153421,6460,sdc,<HPL_setran>,cmp,"cmp, $0x3,%edi",0,0,1,62.06753,22.3880597,6.965174129,70.64676617,93.03482587,CONDITION,,,0.0
42beb5,rsi,302157547,4100,sdc,<HPL_lmul>,movzwl,"movzwl, %si,%esi",0,0,1,62.068377,22.3880597,7.462686567,70.14925373,92.53731343,DATAXFER,,,0.0
42bde3,r11,302182295,8902,sdc,<HPL_ladd>,shr,"shr, $0x10,%ecx",0,0,1,62.073461,22.88557214,7.462686567,69.65174129,92.53731343,SHIFT,,,0.0
42be94,xmm1,302212090,3016,sdc,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",0,0,1,62.079581,23.38308458,7.462686567,69.15422886,92.53731343,DATAXFER,,,0.0
42bee7,rsi,302286917,11288,sdc,<HPL_lmul>,movzwl,"movzwl, -0x14(%rsp),%edi",0,0,1,62.094952,23.38308458,7.462686567,69.15422886,92.53731343,DATAXFER,,,0.0
420aa2,rflags,302367165,12601,sdc,<HPL_rand>,movzwl,"movzwl, %ax,%esi",0,0,1,62.111437,23.38308458,7.462686567,69.15422886,92.53731343,DATAXFER,,,0.0
42beb8,rbx,302377939,3877,sdc,<HPL_lmul>,imul,"imul, %r11d,%ebx",0,0,1,62.11365,23.88059701,7.462686567,68.65671642,92.53731343,INTEGER,,,0.0
42bead,rbx,302395436,887,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,62.117244,23.88059701,7.462686567,68.65671642,92.53731343,CONDITION,,,0.0
42be0c,rax,302497231,12843,sdc,<HPL_ladd>,shr,"shr, $0x10,%r11d",0,0,1,62.138155,23.88059701,7.462686567,68.65671642,92.53731343,SHIFT,,,0.0
42be98,rcx,302508380,12992,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,62.140445,23.38308458,7.462686567,69.15422886,92.53731343,SHIFT,,,0.0
42be98,rax,302513996,6045,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,62.141599,23.38308458,7.462686567,69.15422886,92.53731343,SHIFT,,,0.0
42be1d,r8,302516459,0,sdc,<HPL_ladd>,add,"add, %r10d,%r8d",0,0,1,62.142105,23.38308458,7.462686567,69.15422886,92.53731343,INTEGER,,,0.0
42bead,rdx,302580860,9035,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,62.155334,23.88059701,7.462686567,68.65671642,92.53731343,CONDITION,,,0.0
42befc,xmm1,302582954,2882,crash,<HPL_lmul>,add,"add, $0x4,%rax",0,1,0,62.155765,23.38308458,7.462686567,69.15422886,92.53731343,INTEGER,,,0.5772727272727273
42be63,rsi,302639413,7345,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,62.167362,23.38308458,7.462686567,69.15422886,92.53731343,DATAXFER,,,0.0
42be91,r8,302661617,1780,masked,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",1,0,0,62.171924,23.38308458,7.462686567,69.15422886,92.53731343,DATAXFER,,,0.0
420b83,r10,302684571,7566,sdc,<HPL_setran>,mov,"mov, $0xe54940,%esi",0,0,1,62.176639,23.88059701,7.462686567,68.65671642,92.53731343,DATAXFER,,,0.32142857142857145
42bead,,302741596,12170,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,62.188353,23.88059701,7.462686567,68.65671642,92.53731343,CONDITION,,,0.0
42bed8,xmm4,302786842,7117,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,62.197647,23.88059701,7.462686567,68.65671642,92.53731343,INTEGER,,,0.0
42befc,rbx,302822348,7814,crash,<HPL_lmul>,add,"add, $0x4,%rax",0,1,0,62.204941,23.88059701,7.462686567,68.65671642,92.53731343,INTEGER,,,0.5772727272727273
420b7b,xmm1,302828439,11689,sdc,<HPL_setran>,mov,"mov, %rsp,%rdi",0,0,1,62.206192,23.88059701,7.462686567,68.65671642,92.53731343,DATAXFER,,,0.6458333333333334
42bf20,rsi,302844359,12190,sdc,<HPL_lmul>,shl,"shl, $0x10,%r10d",0,0,1,62.209463,24.37810945,7.462686567,68.15920398,92.53731343,SHIFT,,,0.0
42be33,rflags,302868084,2171,sdc,<HPL_ladd>,shl,"shl, $0x10,%eax",0,0,1,62.214336,23.88059701,7.462686567,68.65671642,92.53731343,SHIFT,,,0.0
42be71,xmm1,302908328,10161,sdc,<HPL_lmul>,imul,"imul, %eax,%r8d",0,0,1,62.222603,23.38308458,7.960199005,68.65671642,92.039801,INTEGER,,,0.0
42beb1,rax,302910932,2405,sdc,<HPL_lmul>,mov,"mov, -0x34(%rsp,%rcx,4),%ebx",0,0,1,62.223138,23.38308458,7.960199005,68.65671642,92.039801,DATAXFER,,,0.0
42bee2,r8,302912887,1063,sdc,<HPL_lmul>,cmp,"cmp, $0x3,%ecx",0,0,1,62.22354,23.38308458,7.960199005,68.65671642,92.039801,CONDITION,,,0.0
42be47,r10,302996849,273,masked,<HPL_lmul>,mov,"mov, 0x4(%rsi),%ebx",1,0,0,62.240787,23.38308458,7.960199005,68.65671642,92.039801,DATAXFER,,,0.0
42be8c,rdi,303025274,1482,sdc,<HPL_lmul>,mov,"mov, -0x4(%rax),%ebx",0,0,1,62.246626,23.38308458,7.960199005,68.65671642,92.039801,DATAXFER,,,0.0
420a8c,rcx,303040307,3054,masked,<HPL_rand>,mov,"mov, 0x4(%rsp),%eax",1,0,0,62.249714,22.88557214,7.960199005,69.15422886,92.039801,DATAXFER,,,0.0
42bdf1,r9,303045717,1362,sdc,<HPL_ladd>,mov,"mov, %r8d,%r9d",0,0,1,62.250826,22.88557214,7.960199005,69.15422886,92.039801,DATAXFER,,,0.0
42bebc,rsi,303081959,3989,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,62.258271,22.88557214,7.960199005,69.15422886,92.039801,INTEGER,,,0.0
42be24,rbx,303141650,4582,sdc,<HPL_ladd>,add,"add, %r11d,%r8d",0,0,1,62.270532,22.88557214,7.960199005,69.15422886,92.039801,INTEGER,,,0.0
42bf31,xmm14,303154632,2982,crash,<HPL_lmul>,pop,"pop, %rbx",0,1,0,62.273199,22.88557214,7.960199005,69.15422886,92.039801,STACK,,,0.7457627118644068
42be09,rdi,303193283,3074,sdc,<HPL_ladd>,sub,"sub, %r9d,%r8d",0,0,1,62.281139,22.3880597,7.960199005,69.65174129,92.039801,INTEGER,,,0.0
420b50,r8,303202651,2644,crash,<HPL_setran>,sub,"sub, $0x18,%rsp",0,1,0,62.283063,22.3880597,8.457711443,69.15422886,91.54228856,INTEGER,,,1.0
42bddf,xmm1,303240065,8732,sdc,<HPL_ladd>,movzwl,"movzwl, %r10w,%edi",0,0,1,62.290749,22.88557214,7.960199005,69.15422886,92.039801,DATAXFER,,,0.0
420ac0,rax,303264961,12397,sdc,<HPL_rand>,movsd,"movsd, 0x7d1a20(%rip),%xmm0",0,0,1,62.295863,22.88557214,7.960199005,69.15422886,92.039801,UnKnown,,,0.0
42bee2,rdi,303351298,7487,sdc,<HPL_lmul>,cmp,"cmp, $0x3,%ecx",0,0,1,62.313598,23.38308458,7.960199005,68.65671642,92.039801,CONDITION,,,0.0
42bed8,rsi,303353208,394,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,62.313991,23.38308458,7.960199005,68.65671642,92.039801,INTEGER,,,0.0
42bf0c,rax,303370720,6184,sdc,<HPL_lmul>,mov,"mov, -0x1c(%rsp),%r9d",0,0,1,62.317588,23.88059701,7.960199005,68.15920398,92.039801,DATAXFER,,,0.0
42befc,r8,303451648,6476,crash,<HPL_lmul>,add,"add, $0x4,%rax",0,1,0,62.334212,23.38308458,7.960199005,68.65671642,92.039801,INTEGER,,,0.5772727272727273
420b60,xmm1,303455061,850,crash,<HPL_setran>,mov,"mov, %rsp,%rdx",0,1,0,62.334913,23.88059701,7.960199005,68.15920398,92.039801,DATAXFER,,,0.6326530612244898
42bec3,rbx,303492050,2538,masked,<HPL_lmul>,shr,"shr, $0x10,%ebx",1,0,0,62.342512,23.88059701,7.960199005,68.15920398,92.039801,SHIFT,,,0.0
42be8f,,303530028,9110,sdc,<HPL_lmul>,mov,"mov, %ebx,%edi",0,0,1,62.350313,23.88059701,7.960199005,68.15920398,92.039801,DATAXFER,,,0.0
42be9d,rcx,303601903,2413,sdc,<HPL_lmul>,imul,"imul, %r9d,%ebx",0,0,1,62.365078,23.88059701,7.960199005,68.15920398,92.039801,INTEGER,,,0.0
42bf06,rax,303637296,2007,sdc,<HPL_lmul>,movzwl,"movzwl, -0x20(%rsp),%r11d",0,0,1,62.372348,23.88059701,7.960199005,68.15920398,92.039801,DATAXFER,,,0.0
420ad8,rbx,303649984,2083,masked,<HPL_rand>,addsd,"addsd, %xmm5,%xmm1",1,0,0,62.374955,23.88059701,7.960199005,68.15920398,92.039801,FP,,,0.0
42bf17,xmm13,303656134,4953,masked,<HPL_lmul>,mov,"mov, -0x14(%rsp),%r10d",1,0,0,62.376218,23.38308458,7.960199005,68.65671642,92.039801,DATAXFER,,,0.0
420a74,,303673096,5487,sdc,<HPL_rand>,mov,"mov, $0x3,%edi",0,0,1,62.379702,23.38308458,7.960199005,68.65671642,92.039801,DATAXFER,,,0.0
42be98,rdi,303679933,4831,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,62.381107,23.38308458,7.960199005,68.65671642,92.039801,SHIFT,,,0.0
42be0c,rbx,303759843,2215,sdc,<HPL_ladd>,shr,"shr, $0x10,%r11d",0,0,1,62.397522,23.38308458,7.462686567,69.15422886,92.53731343,SHIFT,,,0.0
42bf00,rflags,303817055,2,sdc,<HPL_lmul>,cmp,"cmp, $0x4,%rcx",0,0,1,62.409275,23.38308458,7.462686567,69.15422886,92.53731343,CONDITION,,,0.20085470085470086
42bebe,rbx,303822672,109,masked,<HPL_lmul>,mov,"mov, %esi,%ebx",1,0,0,62.410428,23.38308458,7.462686567,69.15422886,92.53731343,DATAXFER,,,0.0
42bf0c,,303837473,10599,masked,<HPL_lmul>,mov,"mov, -0x1c(%rsp),%r9d",1,0,0,62.413469,22.88557214,7.462686567,69.65174129,92.53731343,DATAXFER,,,0.0
42be8f,rdi,303850064,9424,masked,<HPL_lmul>,mov,"mov, %ebx,%edi",1,0,0,62.416055,22.3880597,7.960199005,69.65174129,92.039801,DATAXFER,,,0.0
42be98,rbx,303850404,3610,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,62.416125,22.88557214,7.960199005,69.15422886,92.039801,SHIFT,,,0.0
42bedd,rbx,304030068,6161,masked,<HPL_lmul>,shr,"shr, $0x10,%esi",1,0,0,62.453032,22.88557214,7.960199005,69.15422886,92.039801,SHIFT,,,0.0
420aa2,rdi,304082748,4602,sdc,<HPL_rand>,movzwl,"movzwl, %ax,%esi",0,0,1,62.463853,22.88557214,7.960199005,69.15422886,92.039801,DATAXFER,,,0.0
42bea8,rax,304082837,10888,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,62.463872,23.38308458,7.960199005,68.65671642,92.039801,SHIFT,,,0.0
42becd,rbx,304095888,12598,sdc,<HPL_lmul>,mov,"mov, -0x38(%rsp,%rcx,4),%ebx",0,0,1,62.466553,23.88059701,7.960199005,68.15920398,92.039801,DATAXFER,,,0.0
420a9b,rdi,304111487,2341,masked,<HPL_rand>,shr,"shr, $0x10,%edx",1,0,0,62.469757,24.37810945,7.960199005,67.66169154,92.039801,SHIFT,,,0.0
42bdfc,,304112045,4059,masked,<HPL_ladd>,shr,"shr, $0x10,%eax",1,0,0,62.469872,24.37810945,7.960199005,67.66169154,92.039801,SHIFT,,,0.0
42bea1,rsi,304117751,8018,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,62.471044,24.87562189,7.960199005,67.1641791,92.039801,INTEGER,,,0.0
42be16,rcx,304161363,4527,sdc,<HPL_ladd>,movzwl,"movzwl, %si,%r8d",0,0,1,62.480003,25.37313433,7.462686567,67.1641791,92.53731343,DATAXFER,,,0.0
42be8c,rbx,304203816,2021,sdc,<HPL_lmul>,mov,"mov, -0x4(%rax),%ebx",0,0,1,62.488723,25.37313433,7.462686567,67.1641791,92.53731343,DATAXFER,,,0.0
42be2a,r10,304243694,7042,sdc,<HPL_ladd>,movzwl,"movzwl, %r8w,%edi",0,0,1,62.496915,25.87064677,7.462686567,66.66666667,92.53731343,DATAXFER,,,0.0
420ac8,rax,304249345,12740,crash,<HPL_rand>,add,"add, $0x18,%rsp",0,1,0,62.498076,25.87064677,7.462686567,66.66666667,92.53731343,INTEGER,,,0.9838709677419355
