IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type
400da6,rflags,1543168,92,crash,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",0,1,0.854251,59.285714285714285,40.71428571428572,INTEGER
400fe8,rax,1557600,1742,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,0.862552,59.57446808510638,40.42553191489362,INTEGER
400fe0,rax,1596121,2530,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,0.884711,59.85915492957746,40.140845070422536,DATAXFER
400ff1,rflags,1624228,4351,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,0.900879,60.13986013986014,39.86013986013986,CONVERT
400f7c,rcx,1626823,1882,crash,<alloc_2d_dbl>,add,"add, $0x8,%rbx",0,1,0.902372,60.41666666666666,39.583333333333336,INTEGER
4012e7,rflags,1637101,179,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,0.908285,60.689655172413794,39.310344827586206,INTEGER
400ff1,rsp,1646708,1311,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,0.913811,60.95890410958904,39.04109589041096,CONVERT
400da6,xmm0,1648960,692,crash,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",0,1,0.915106,60.54421768707483,39.45578231292517,INTEGER
400ccc,rflags,1668700,2993,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,0.926462,60.810810810810814,39.18918918918919,INTEGER
400ff1,rbx,1708358,378,crash,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",0,1,0.949274,61.07382550335571,38.92617449664429,CONVERT
400ff8,rcx,1768723,1750,crash,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",0,1,0.983999,60.66666666666666,39.333333333333336,FP
400f1c,rbx,1839090,3420,crash,<alloc_1d_dbl>,mov,"mov, %rax,%rbx",0,1,1.024477,60.9271523178808,39.0728476821192,DATAXFER
400da6,rbp,1847552,2273,crash,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",0,1,1.029344,60.526315789473685,39.47368421052632,INTEGER
400ff5,xmm0,1900600,2786,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,1.05986,60.78431372549019,39.21568627450981,CONDITION
400fe4,rbp,2003624,282,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,1.119123,61.03896103896104,38.96103896103896,INTEGER
400fe8,rflags,2014420,3428,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,1.125334,61.29032258064516,38.70967741935484,INTEGER
400d98,rcx,2021054,4315,masked,<bpnn_layerforward._omp_fn.0>,mov,"mov, (%r8,%rax,8),%rdx",1,0,1.12915,61.53846153846154,38.46153846153846,DATAXFER
400ff8,rflags,2033773,3595,crash,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",0,1,1.136466,61.14649681528663,38.853503184713375,FP
401d51,xmm0,2247913,287,crash,<load>,mulss,"mulss, 0x337(%rip),%xmm0",0,1,1.259648,61.392405063291136,38.607594936708864,FP
400ff8,rflags,2318766,1170,crash,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",0,1,1.300406,61.63522012578616,38.36477987421384,FP
400ff1,rdx,2499831,2638,crash,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",0,1,1.404561,61.25,38.75,CONVERT
400da6,rbp,2506504,608,crash,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",0,1,1.4084,61.49068322981366,38.50931677018634,INTEGER
400ff1,rdx,2529050,3778,crash,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",0,1,1.421369,61.11111111111112,38.888888888888886,CONVERT
