IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type
4036d3,rax,1499699,1222,crash,<BuildIJLaplacian27pt._omp_fn.0>,imul,"imul, %r12,%r14",0,1,26.855842,29.85074627,67.1641791,INTEGER
4251d7,rflags,1502049,743,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,lea,"lea, -0x1(%r8),%rcx",0,1,26.897946,30.34825871,66.66666667,INTEGER
461f3d,rflags,1503907,143,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%r9,%rax,8),%rdx",1,0,26.931235,30.34825871,66.66666667,DATAXFER
426dbb,rflags,1505765,263,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.10>,cmpq,"cmpq, $0x1,0x8(%r12)",0,1,26.964524,29.85074627,67.1641791,UnKnown
404c2b,rflags,1507332,759,masked,<BuildIJLaplacian27pt._omp_fn.0>,mov,"mov, %r12,%r11",1,0,26.9926,30.34825871,66.66666667,DATAXFER
461f45,rflags,1508658,699,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",0,1,27.016357,30.34825871,66.66666667,CONDITION
457270,rbx,1510652,1319,masked,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,mov,"mov, 0x0(%rbp,%rax,8),%rdx",1,0,27.052083,29.85074627,67.1641791,DATAXFER
4251d2,r8,1513105,1380,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,mov,"mov, 0x18(%rsp),%rdi",0,1,27.096033,29.85074627,67.1641791,DATAXFER
4.61E+94,rcx,1513960,439,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,push,"push, %rbp",1,0,27.111352,29.85074627,67.1641791,STACK
461f45,rdx,1515957,21,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",0,1,27.147131,29.85074627,67.1641791,CONDITION
